motionName,info
6thAsura,"[{}, {'action': 'stand1', 'frame': '0', 'delay': '0'}, {'action': 'stabO1', 'frame': '1', 'delay': '60', 'pos': '15, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '15, 5'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '57, 0'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '26, 2'}, {'action': 'stabT1', 'frame': '2', 'delay': '60', 'pos': '19, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '60', 'pos': '21, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '20, 0'}, {'action': 'swingO1', 'frame': '1', 'delay': '60', 'pos': '8, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '15, 2'}, {'action': 'stabO2', 'frame': '0', 'delay': '60', 'pos': '19, 0'}]"
6thAsuraEnd,"[{}, {'action': 'stand1', 'frame': '0', 'delay': '0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '1, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-1, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-2, 0'}]"
6thFinishBlow,"[{}, {'action': 'stabO2', 'frame': '0', 'delay': '60', 'pos': '5, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '60', 'pos': '-1, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '60', 'pos': '6, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '60', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '60', 'pos': '-3, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '60', 'pos': '-5, 0'}, {'action': 'stabT2', 'frame': '2', 'delay': '60', 'pos': '-4, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '-7, -11'}, {'action': 'swingPF', 'frame': '2', 'delay': '60', 'pos': '4, -9'}, {'action': 'swingPF', 'frame': '3', 'delay': '60', 'pos': '23, 1'}, {'action': 'swingPF', 'frame': '3', 'delay': '60', 'pos': '23, 0'}, {'action': 'alert', 'frame': '0', 'delay': '150'}]"
6thUnionAuraBlow,"[{}, {'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingO3', 'frame': '0', 'delay': '-60', 'pos': '2, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '-60', 'pos': '6, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '60', 'pos': '3, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '180', 'pos': '-14, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '360', 'pos': '1, 0'}, {'action': 'alert', 'frame': '2', 'delay': '90'}]"
6thBattleKingBarFirst,"[{}, {'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingT2', 'frame': '0', 'delay': '-60', 'pos': '1, 0'}, {'action': 'swingT2', 'frame': '1', 'delay': '-30', 'pos': '-2, 0'}, {'action': 'swingT2', 'frame': '1', 'delay': '30', 'pos': '-2, 0'}, {'action': 'swingT2', 'frame': '2', 'delay': '60', 'pos': '-4, 0'}, {'action': 'swingT3', 'frame': '0', 'delay': '60', 'pos': '-23, 0'}]"
6thBattleKingBarSecond,"[{}, {'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingPF', 'frame': '2', 'delay': '-150', 'pos': '-14, -43'}, {'action': 'swingPF', 'frame': '2', 'delay': '30', 'pos': '-14, -43'}, {'action': 'swingPF', 'frame': '3', 'delay': '120', 'pos': '16, 0'}]"
6thTread,"[{'action': 'swingPF', 'frame': '2', 'delay': '-300'}, {'action': 'swingPF', 'frame': '2', 'delay': '540'}]"
6thTreadEnd,"[{'action': 'alert', 'frame': '0', 'delay': '60'}, {'action': 'alert', 'frame': '1', 'delay': '60'}, {'action': 'alert', 'frame': '2', 'delay': '60'}]"
6thSummonSoulTent_pre,"[{}, {'action': 'stand1', 'frame': '0', 'delay': '0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '27, 0'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '-42, -95', 'rotation': '90'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '-7, -170', 'rotation': '180'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '35, -131', 'rotation': '270'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '21, -89'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '21, -87'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '21, -54'}, {'action': 'swingT1', 'frame': '2', 'delay': '60', 'pos': '7, 0'}]"
6thSummonSoulTent,"[{}, {'action': 'stand1', 'frame': '0', 'delay': '0'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '10, 6'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '-24, 4'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '16, 4'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '10, 6'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '-24, 4'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '16, 4'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '10, 6'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '-24, 4'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '16, 4'}, {'action': 'swingOF', 'frame': '1', 'delay': '60', 'pos': '10, 6'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '-24, 4'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '16, 4'}]"
6thSummonSoulInstall,"[{}, {'action': 'stand1', 'frame': '0', 'delay': '0'}, {'action': 'swingOF', 'frame': '3', 'delay': '60', 'pos': '27, 0'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '-42, -95', 'rotation': '90'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '-7, -170', 'rotation': '180'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '35, -131', 'rotation': '270'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '21, -89'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '21, -87'}, {'action': 'swingOF', 'frame': '2', 'delay': '60', 'pos': '21, -54'}, {'action': 'swingT1', 'frame': '2', 'delay': '300', 'pos': '7, 0'}]"
6thDivineCharge,"[{}, {'action': 'swingO2', 'frame': '1', 'delay': '-90', 'pos': '25, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-150', 'pos': '23, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '30', 'pos': '23, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '540', 'pos': '-40, 1'}]"
6thDivineCharge2,"[{}, {'action': 'swingO2', 'frame': '1', 'delay': '-90', 'pos': '25, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-150', 'pos': '23, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '30', 'pos': '23, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '540', 'pos': '-40, 1'}]"
6thDivineCharge3,"[{}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '19, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-150', 'pos': '24, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '30', 'pos': '24, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '540', 'pos': '-40, 1'}]"
6thDivineCharge4,"[{}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '19, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-150', 'pos': '24, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '30', 'pos': '24, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '540', 'pos': '-40, 1'}]"
6thBombExplosion,"[{}, {'action': 'stabO1', 'frame': '0', 'delay': '90'}, {'action': 'swingP1', 'frame': '2', 'delay': '90', 'pos': '13, 0'}, {'action': 'swingP1', 'frame': '1', 'delay': '90', 'pos': '-3, 0'}, {'action': 'swingP1', 'frame': '0', 'delay': '360', 'pos': '-10, 0'}, {'action': 'alert', 'frame': '0', 'delay': '270'}]"
6thRageUprising,"[{}, {'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingT3', 'frame': '2', 'delay': '-60', 'pos': '-3, 0'}, {'action': 'swingT1', 'frame': '1', 'delay': '-150', 'pos': '6, 0'}, {'action': 'swingT1', 'frame': '1', 'delay': '90', 'pos': '6, 0'}, {'action': 'swingTF', 'frame': '3', 'delay': '180', 'pos': '6, 0'}, {'action': 'swingTF', 'frame': '3', 'delay': '60', 'pos': '6, 0'}, {'action': 'swingTF', 'frame': '3', 'delay': '360', 'pos': '6, 0'}]"
6thDarkImpale,"[{}, {'action': 'alert', 'frame': '2', 'delay': '0'}, {'action': 'stabT1', 'frame': '0', 'delay': '-60', 'pos': '12, 0'}, {'action': 'stabT1', 'frame': '0', 'delay': '-60', 'pos': '13, 0'}, {'action': 'stabT1', 'frame': '0', 'delay': '-30', 'pos': '14, 0'}, {'action': 'stabT1', 'frame': '0', 'delay': '30', 'pos': '14, 0'}, {'action': 'stabT1', 'frame': '2', 'delay': '60', 'pos': '-14, 0'}, {'action': 'stabT1', 'frame': '1', 'delay': '60', 'pos': '-8, 0'}, {'action': 'stabT2', 'frame': '2', 'delay': '60', 'pos': '-22, 0'}, {'action': 'stabT2', 'frame': '0', 'delay': '60', 'pos': '3, 0'}, {'action': 'swingT2', 'frame': '2', 'delay': '240', 'pos': '-13, 0'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '-12, 0'}, {'action': 'swingTF', 'frame': '0', 'delay': '60', 'pos': '-13, 0'}]"
6thAdvancedDarkImpale,"[{}, {'action': 'alert', 'frame': '2', 'delay': '0'}, {'action': 'swingTF', 'frame': '0', 'delay': '-60', 'pos': '7, 0'}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '4, 0'}, {'action': 'swingT2', 'frame': '2', 'delay': '60', 'pos': '-13, 0'}, {'action': 'swingTF', 'frame': '1', 'delay': '60', 'pos': '-18, 0'}, {'action': 'swingT2', 'frame': '1', 'delay': '60', 'pos': '11, 0'}, {'action': 'swingT2', 'frame': '2', 'delay': '300', 'pos': '-13, 0'}, {'action': 'swingT2', 'frame': '0', 'delay': '60', 'pos': '-12, 0'}, {'action': 'swingTF', 'frame': '0', 'delay': '90', 'pos': '-13, 0'}]"
6thDarkSynthesis,"[{}, {'action': 'stabT1', 'frame': '0', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60', 'pos': '9, -213'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '-28, -260'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '9, -288'}, {'action': 'stabTF', 'frame': '2', 'delay': '-60', 'pos': '9, -298'}, {'action': 'fly', 'frame': '1', 'delay': '-60', 'pos': '-7, -306'}, {'action': 'fly', 'frame': '1', 'delay': '-60', 'pos': '-7, -300'}, {'action': 'fly', 'frame': '1', 'delay': '30', 'pos': '-7, -227'}, {'action': 'swingP1', 'frame': '2', 'delay': '120', 'pos': '10, 0'}, {'action': 'swingP2', 'frame': '2', 'delay': '180', 'pos': '5, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '120', 'pos': '31, 0'}, {'action': 'alert', 'frame': '1', 'delay': '90', 'pos': '-5, 0'}]"
6thDivineStigma,"[{}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '19, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-150', 'pos': '24, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '30', 'pos': '24, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '360', 'pos': '-13, 1'}, {'action': 'alert', 'frame': '0', 'delay': '180'}]"
6thDivineStigma2,"[{}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '19, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-150', 'pos': '24, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '30', 'pos': '24, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '360', 'pos': '-13, 1'}, {'action': 'alert', 'frame': '0', 'delay': '180'}]"
6thDivineStigma3,"[{}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '19, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-150', 'pos': '24, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '30', 'pos': '24, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '330', 'pos': '-13, 1'}, {'action': 'alert', 'frame': '0', 'delay': '210'}]"
6thDivineStigma4,"[{}, {'action': 'swingT2', 'frame': '0', 'delay': '-90', 'pos': '19, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-150', 'pos': '24, 0'}, {'action': 'swingT1', 'frame': '0', 'delay': '30', 'pos': '24, 0'}, {'action': 'stabOF', 'frame': '2', 'delay': '330', 'pos': '-13, 1'}, {'action': 'alert', 'frame': '0', 'delay': '210'}]"
6thFlecheRian,"[{}, {'action': 'alert', 'frame': '0', 'delay': '0'}, {'action': 'swingT1', 'frame': '0', 'delay': '-60', 'pos': '5, 0'}, {'action': 'swingOF', 'frame': '3', 'delay': '-180', 'pos': '28, 0'}, {'action': 'stabT1', 'frame': '1', 'delay': '-60', 'pos': '9, 0'}]"
6thFlecheRianRiding,"[{}, {'action': 'sit', 'frame': '0', 'delay': '-300'}]"
6thPsychicGrab,"[{}, {'action': 'alert', 'frame': '2', 'delay': '60'}, {'action': 'swingO2', 'frame': '1', 'delay': '120'}, {'action': 'swingO2', 'frame': '0', 'delay': '60'}]"
6thPsychicSmash,"[{}, {'action': 'alert', 'frame': '2', 'delay': '0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '6, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '480', 'pos': '3, 0'}]"
6thPsychicShoot,"[{}, {'action': 'alert', 'frame': '2', 'delay': '0'}, {'action': 'swingO3', 'frame': '0', 'delay': '120', 'pos': '-2, 0'}, {'action': 'swingO3', 'frame': '1', 'delay': '60', 'pos': '14, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '630', 'pos': '11, 0'}]"
6thAMeruptionRiver,"[{}, {'action': 'alert', 'frame': '0', 'delay': '-90', 'pos': '-3, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '-240', 'pos': '-2, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '120', 'pos': '-6, 0'}]"
6thAMeruptionWind,"[{}, {'action': 'swingO2', 'frame': '0', 'delay': '-150', 'pos': '2, 0'}, {'action': 'swingO2', 'frame': '1', 'delay': '-180', 'pos': '6, 0'}, {'action': 'swingO2', 'frame': '2', 'delay': '120', 'pos': '8, 0'}]"
6thAMeruptionSun,"[{}, {'action': 'alert', 'frame': '0', 'delay': '-90', 'pos': '-3, 0'}, {'action': 'swingO3', 'frame': '0', 'delay': '-90', 'pos': '-2, 0'}, {'action': 'swingO1', 'frame': '2', 'delay': '-120', 'pos': '14, 0'}, {'action': 'stabO1', 'frame': '1', 'delay': '90', 'pos': '-18, 0'}, {'action': 'swingO3', 'frame': '2', 'delay': '60', 'pos': '-1, 0'}]"
6thDAexExecution0,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '210'}, {'action': 'blink', 'frame': '0', 'delay': '300'}, {'action': 'alert', 'frame': '0', 'delay': '360'}, {}]"
6thDAexExecution1,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '210'}, {'action': 'blink', 'frame': '0', 'delay': '300'}, {'action': 'alert', 'frame': '0', 'delay': '360'}, {}]"
6thDAexExecution2,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '210'}, {'action': 'blink', 'frame': '0', 'delay': '300'}, {'action': 'alert', 'frame': '0', 'delay': '300'}, {}]"
6thDAexExecution3,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '210'}, {'action': 'blink', 'frame': '0', 'delay': '300'}, {'action': 'alert', 'frame': '0', 'delay': '240'}, {}]"
6thDAexExecution4,"[{'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '210'}, {'action': 'blink', 'frame': '0', 'delay': '480'}, {}]"
6thSuperCannon,"[{'action': 'alert', 'frame': '1', 'delay': '-60', 'pos': '20, -12'}, {'action': 'swingO3', 'frame': '2', 'delay': '-60', 'pos': '16, 8'}, {'action': 'swingO1', 'frame': '0', 'delay': '-60', 'pos': '-11, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '-60', 'pos': '-11, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '-11, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '-11, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '-11, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '4, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '7, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '9, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '11, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '12, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '13, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '14, 0'}, {'action': 'swingO1', 'frame': '0', 'delay': '60', 'pos': '14, 0'}, {}]"
6thMagneticCannon,"[{'action': 'swingO2', 'frame': '1', 'delay': '90'}, {'action': 'swingP2', 'frame': '0', 'delay': '90'}, {'action': 'swingP2', 'frame': '0', 'delay': '90'}, {'action': 'swingP2', 'frame': '0', 'delay': '90'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '35, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '35, 1'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '35, 2'}, {'action': 'swingP2', 'frame': '0', 'delay': '90', 'pos': '0, -1'}, {'action': 'swingP2', 'frame': '0', 'delay': '90'}, {'action': 'swingP2', 'frame': '1', 'delay': '90'}, {}]"
6thMiniCanonBall,"[{'action': 'alert', 'frame': '1', 'delay': '-60'}, {'action': 'swingOF', 'frame': '0', 'delay': '-60', 'pos': '18, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '21, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '120', 'pos': '22, 0'}, {'action': 'swingP2', 'frame': '1', 'delay': '120', 'pos': '5, -1'}, {'action': 'swingP2', 'frame': '0', 'delay': '60', 'pos': '-17, 0'}, {'action': 'swingP2', 'frame': '1', 'delay': '60', 'pos': '1, -1'}, {}]"
6thWrathOfEnlil,"[{}, {'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '240'}, {'action': 'blink', 'frame': '0', 'delay': '450'}, {'action': 'swingOF', 'frame': '3', 'delay': '180'}]"
6thWrathOfEnlil2,"[{}, {'action': 'alert', 'frame': '0', 'delay': '-30'}, {'action': 'blink', 'frame': '0', 'delay': '240'}, {'action': 'blink', 'frame': '0', 'delay': '450'}, {'action': 'swingOF', 'frame': '3', 'delay': '180'}]"
6thLegendarySpear,"[{}, {'action': 'swingT2', 'frame': '2', 'delay': '-60'}, {'action': 'swingT2', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingOF', 'frame': '1', 'delay': '-90'}, {'action': 'swingOF', 'frame': '2', 'delay': '90'}, {'action': 'swingOF', 'frame': '1', 'delay': '90'}, {'action': 'swingPF', 'frame': '1', 'delay': '120'}]"
6thLegendarySpear2,"[{}, {'action': 'swingT2', 'frame': '2', 'delay': '-60'}, {'action': 'swingT2', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingPF', 'frame': '2', 'delay': '-60'}, {'action': 'swingOF', 'frame': '1', 'delay': '-90'}, {'action': 'swingOF', 'frame': '2', 'delay': '90'}, {'action': 'swingOF', 'frame': '1', 'delay': '90'}, {'action': 'swingPF', 'frame': '1', 'delay': '120'}]"
6thLeapTornado,"[{}, {'action': 'alert', 'frame': '2', 'delay': '-30'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '36, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-35, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '10, 15'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '36, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-35, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '10, 15'}, {'action': 'swingPF', 'frame': '3', 'delay': '60', 'pos': '36, 0'}, {'action': 'swingPF', 'frame': '2', 'delay': '60', 'pos': '24, 25'}, {'action': 'swingTF', 'frame': '2', 'delay': '60', 'pos': '6, 0'}]"
6thLeapTornado2,"[{}, {'action': 'alert', 'frame': '2', 'delay': '-30'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '36, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-35, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '10, 15'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '36, 0'}, {'action': 'swingPF', 'frame': '3', 'delay': '90', 'pos': '-35, 0'}, {'action': 'swingOF', 'frame': '1', 'delay': '90', 'pos': '10, 15'}, {'action': 'swingPF', 'frame': '3', 'delay': '60', 'pos': '36, 0'}, {'action': 'swingPF', 'frame': '2', 'delay': '60', 'pos': '24, 25'}, {'action': 'swingTF', 'frame': '2', 'delay': '60', 'pos': '6, 0'}]"
6thFlameHaze,"[{'action': 'swingO2', 'frame': '0', 'delay': '-90'}, {'action': 'swingO2', 'frame': '0', 'delay': '-90', 'pos': '1, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-90', 'pos': '2, 0'}, {'action': 'swingO2', 'frame': '0', 'delay': '-270', 'pos': '3, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '630', 'pos': '-6, 0'}, {}]"
6thMistEruption,"[{'action': 'alert', 'frame': '0', 'delay': '-570'}, {'action': 'alert', 'frame': '1', 'delay': '180'}, {'action': 'alert', 'frame': '2', 'delay': '180'}, {}]"
6thUncountableArrow,"[{'action': 'shoot1', 'frame': '0', 'delay': '-60'}, {'action': 'shoot1', 'frame': '1', 'delay': '-180'}, {'action': 'shoot1', 'frame': '2', 'delay': '-60'}, {'action': 'shoot1', 'frame': '2', 'delay': '180'}, {'action': 'alert', 'frame': '2', 'delay': '300', 'pos': '-1, 0'}, {}]"
6thUncountableArrow2,"[{'action': 'shoot1', 'frame': '0', 'delay': '-60'}, {'action': 'shoot1', 'frame': '1', 'delay': '-180'}, {'action': 'shoot1', 'frame': '2', 'delay': '-60'}, {'action': 'shoot1', 'frame': '2', 'delay': '180'}, {'action': 'alert', 'frame': '2', 'delay': '300', 'pos': '-1, 0'}, {}]"
6thScar,"[{}, {'action': 'swingOF', 'frame': '1', 'delay': '-90', 'pos': '28, 6'}, {'action': 'swingOF', 'frame': '0', 'delay': '-90', 'pos': '31, 0'}, {'action': 'swingOF', 'frame': '0', 'delay': '-90', 'pos': '32, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '120', 'pos': '-11, 0'}, {'action': 'stabO2', 'frame': '1', 'delay': '120'}, {'action': 'stabO2', 'frame': '1', 'delay': '120'}]"
